"Census_date","Site","Transect_plot","Quad","Xcoord","Ycoord","Stem_diam_mm","Height_cm","Canopy_width_cm","Num_total_branches","Phenology","Num_flowers","Num_fruits","Longest_fruit_cm","Notes","Band","Band_num","Band_color","Pick_color","Sword_color","Tag","2018tag","2019tag","Buds","Longest_leaf_cm","Herbivory","Category_herbivory","Year_marked","Num_repro_branches","Leaf_thickness_mm","Census_year","Collected_by","Date_entered","Num_leaves","Entered_by","Stem_diam_mm_UFA"
2023-08-17,"WL2","201C","4",35,10,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,80,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4",39,50,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,268,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4.5",9,28,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,304,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4.5",14,44,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,265,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4.5",16,46,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,128,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201C","4.5",26,46,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,380,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-21,NA,"SY",NA
2023-08-17,"WL2","201D","0",22,15,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,61,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","0",18,9,"1.05","7.1",NA,1,"P","0.0","1.0",3.1,NA,NA,119,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",1.05
2023-08-17,"WL2","201D","0",10,17,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,332,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","0",45,50,"1.23","14.3",NA,1,"P","0.0","5.0",4.9,NA,NA,377,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",1.23
2023-08-17,"WL2","201D","0.5",48,25,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,149,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","0.5",25,16,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,284,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","2",17,36,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,49,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","2",0,24,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,65,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","2",50,NA,"1.02","14.2",NA,1,"F","1.0","0.0",NA,NA,NA,379,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",1.02
2023-08-17,"WL2","201D","2.5",10,95,NA,NA,NA,NA,"X",NA,NA,NA,"dead",NA,119,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","3.5",45,10,NA,NA,NA,NA,NA,NA,NA,NA,"band missing",NA,374,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","4",22,12,"1.44","17.9",NA,2,"P","3.0","6.0",2.5,NA,NA,112,"white",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,2,NA,2023,NA,2024-02-22,NA,"SB",1.44
2023-08-17,"WL2","201D","4",21,7,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,308,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","4",49,4,NA,NA,NA,NA,"X",NA,NA,NA,"gone",NA,397,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201D","4.5",10,8,NA,NA,NA,NA,"X",NA,NA,NA,"band moved to out of plot",NA,142,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","201C","0",34,19,"0.38","2.6",NA,1,"V",NA,NA,NA,NA,NA,138,"pink",NA,NA,NA,NA,NA,NA,"0.5","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","0",8,3,"0.39","0.8",NA,1,"V",NA,NA,NA,NA,NA,230,"pink",NA,NA,NA,NA,NA,NA,"0.3","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","1",35,5,"0.97","8.9",NA,1,"P","0.0","2.0",2.6,NA,NA,272,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","2",47,12,"0.66","10.7",NA,1,"P","0.0","2.0",1.1,NA,NA,248,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","2",35,14,"0.31","1.0",NA,1,"V",NA,NA,NA,NA,NA,598,"pink",NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","2",9,16,"0.34","0.8",NA,1,"V",NA,NA,NA,NA,NA,864,"pink",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,0,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","2",20,41,"0.23","0.6",NA,1,"V",NA,NA,NA,NA,NA,365,"pink",NA,NA,NA,NA,NA,NA,"0.3","N",NA,NA,0,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","3",20,40,"0.68","4.3",NA,1,"V",NA,NA,NA,NA,NA,149,"pink",NA,NA,NA,NA,NA,NA,"0.8","N",NA,NA,0,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201C","4",38,28,"0.75","5.4",NA,1,"P","1.0","3.0",1.4,NA,NA,337,"pink",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","0",33,12,"0.61","6.3",NA,1,"P","0.0","1.0",2.8,NA,NA,47,"pink",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","0",23,13,"0.57","1.5",NA,1,"V",NA,NA,NA,NA,NA,44,"pink",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","0",39,37,"0.57","1.6",NA,1,"V",NA,NA,NA,NA,NA,593,"pink",NA,NA,NA,NA,NA,NA,"0.6","N",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","0",0,40,"0.53","2.4",NA,1,"V",NA,NA,NA,NA,NA,754,"pink",NA,NA,NA,NA,NA,NA,"1.1","N",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","1",28,50,"0.73","1.1",NA,1,"V",NA,NA,NA,NA,NA,97,"pink",NA,NA,NA,NA,NA,NA,"0.8","N",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","2",10,9,"0.38","1.5",NA,1,"V",NA,NA,NA,NA,NA,204,"pink",NA,NA,NA,NA,NA,NA,"0.4","N",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","2",22,11,"0.43","2.4",NA,1,"V",NA,NA,NA,NA,NA,140,"pink",NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","201D","2",39,24,"0.38","6.1",NA,1,"P","0.0","1.0",0.1,NA,NA,137,"pink",NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,1,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","202A","0",50,9,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,355,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",35,15,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,348,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",24,24,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,89,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",24,15,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,289,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",5,9,NA,NA,NA,NA,"X",NA,NA,NA,"no band/plant",NA,309,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",20,15,NA,NA,NA,NA,"X",NA,NA,NA,"no band/plant",NA,329,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",11,28,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,84,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",2,32,NA,NA,NA,NA,"X",NA,NA,NA,"no band/plant",NA,141,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",9,35,NA,NA,NA,NA,"X",NA,NA,NA,"no band/plant",NA,326,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",9,41,NA,NA,NA,NA,"X",NA,NA,NA,"no band/plant",NA,134,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",14,20,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,30,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",9,45,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,54,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",47,49,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,88,"blue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",10,5,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,94,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",31,19,NA,NA,NA,NA,"X",NA,NA,NA,"no band",NA,7,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",43,25,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,164,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",40,26,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,102,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",39,29,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,165,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",30,21,NA,NA,NA,NA,"X",NA,NA,NA,"no band",NA,10,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0",29,24,NA,NA,NA,NA,"X",NA,NA,NA,"no band",NA,86,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",5,10,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,80,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0",3,14,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,127,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",11,22,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,354,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",11,21,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,295,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",13,16,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,359,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",15,22,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,288,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",17,19,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,305,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",20,18,NA,NA,NA,NA,"X",NA,NA,NA,"no plant;no band",NA,111,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",16,17,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,335,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","0.5",30,14,NA,NA,NA,NA,"X",NA,NA,NA,"no plant;no band",NA,356,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0.5",89,1,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,144,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0.5",0,27,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,81,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0.5",1,41,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,116,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202B","0.5",20,41,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,129,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",0,13,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,349,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",0,14,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,31,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",13,11,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,132,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",13,21,NA,NA,NA,NA,"X",NA,NA,NA,"buried",NA,123,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",19,36,NA,NA,NA,NA,"X",NA,NA,NA,"buried",NA,324,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",20,35,NA,NA,NA,NA,"X",NA,NA,NA,"buried",NA,370,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",23,40,NA,NA,NA,NA,"X",NA,NA,NA,"buried",NA,100,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1",49,42,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,136,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",45,6,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,353,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",47,12,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,369,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",40,9,"1.01","1.8",NA,1,"V",NA,NA,NA,"meristem eaten",NA,279,"white",NA,NA,NA,NA,NA,NA,"0.5","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",1.01
2023-08-17,"WL2","202A","1.5",39,17,"0.96","2.7",NA,1,"V",NA,NA,NA,"meristem eaten",NA,30,"white",NA,NA,NA,NA,NA,NA,"0.3","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","202A","1.5",30,8,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,118,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",28,9,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,64,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",25,8,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,140,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",24,10,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,18,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","1.5",39,34,"0.97","3.8",NA,1,"V",NA,NA,NA,NA,NA,139,"white",NA,NA,NA,NA,NA,NA,"0.6","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","202A","1.5",41,38,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,161,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",13,4,NA,NA,NA,NA,"X",NA,NA,NA,"no plant;band gone",NA,87,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",49,7,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,58,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",40,12,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,298,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",40,27,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,72,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",40,40,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,45,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",25,16,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,61,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",13,42,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,146,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",8,48,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,135,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",10,25,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,126,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2",3,15,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,63,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2.5",5,26,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,2,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2.5",4,49,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,117,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2.5",15,44,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,73,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2.5",20,42,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,22,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","2.5",37,49,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,155,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3",16,42,NA,NA,NA,NA,"X",NA,NA,NA,"no plant;band gone",NA,169,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",16,23,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,363,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",10,35,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,145,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",10,49,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,21,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",3,7,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,15,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",25,14,"0.92","8.4",NA,5,"P","0.0","10.0",3.7,NA,NA,17,"white",NA,NA,NA,NA,NA,NA,NA,"Y",NA,NA,5,NA,2023,NA,2024-02-22,NA,"SB",0.5
2023-08-17,"WL2","202A","3.5",10,26,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,13,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",4,30,"1.2","1.2",NA,1,"V",NA,NA,NA,NA,NA,143,"white",NA,NA,NA,NA,NA,NA,"0.4","Y",NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",1.2
2023-08-17,"WL2","202A","3.5",2,32,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,67,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",6,37,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,122,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
2023-08-17,"WL2","202A","3.5",21,35,NA,NA,NA,NA,"X",NA,NA,NA,NA,NA,56,"white",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,NA,2024-02-22,NA,"SB",NA
